,id,name,owner,address,city,postal_code,region,country,country_code,cadastral_id,power_installed,square_ft_meters_global,square_ft_meters_it,date_of_building_manufacturing,date_of_land_buying_act,main_source,secondary_source,last_update,comment_main_source,comment_secondary_source
0,SUNGARD_-_LOGNES_3,SUNGARD - LOGNES 3,,93 Cr des Petites Écuries,,77185 Lognes,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:53.977161+02:00,scraped from website with selenium,
0,SWISS_DATA_SAFE,SWISS DATA SAFE,,Gotthardstrasse 1,Amsteg,6474 Silenen,Uri,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:54.322525+02:00,scraped from website with selenium,
0,SWISSCOLOCATION,SWISSCOLOCATION,,Viale Serfontana 7,Morbio Inferiore,6834 Morbio Inferiore,Tessin,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:54.687328+02:00,scraped from website with selenium,
0,SYNAAPS_-_PARIS,SYNAAPS - PARIS,,Rue Eugène Varlin 13,Paris,75000 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:55.025705+02:00,scraped from website with selenium,
0,SYNAAPS_-_VILLEURBANNE,SYNAAPS - VILLEURBANNE,,49 Avenue Albert Einstein,Villeurbanne,69100 Villeurbanne,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:55.374443+02:00,scraped from website with selenium,
0,TAS_GROUP,TAS GROUP,,15 traverse des Brucs,Valbonne,06560 Valbonne,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:56.227466+02:00,scraped from website with selenium,
0,TDF_-_AIX-MARSEILLE,TDF - AIX-MARSEILLE,,6505 Route de la Tour d'Arbois,Aix-en-Provence,13290 Aix-en-Provence,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:56.856187+02:00,scraped from website with selenium,
0,TDF_-_BORDEAUX-BOULIAC,TDF - BORDEAUX-BOULIAC,,Avenue du Domaine de Vialle,Bouliac,33270 Bouliac,Nouvelle-Aquitaine,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:57.650919+02:00,scraped from website with selenium,
0,TDF_-_LILLE,TDF - LILLE,,35 Rue Gambetta,Lambersart,59130 Lambersart,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:58.651459+02:00,scraped from website with selenium,
0,TDF_-_RENNES,TDF - RENNES,,2 Rue du Clos Courtel,Rennes,35700 Rennes,Bretagne,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:59.286197+02:00,scraped from website with selenium,
0,TELEHOUSE_-_TH1,TELEHOUSE - TH1,,38 rue des Jeuneurs,Paris,75002 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:42:59.698071+02:00,scraped from website with selenium,
0,TELEHOUSE_-_TH2,TELEHOUSE - TH2,,"137, Boulevard Voltaire",Paris,75011 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:00.045442+02:00,scraped from website with selenium,
0,TELEHOUSE_-_TH3,TELEHOUSE - TH3,,"1, rue Pablo Picasso",Magny-les-Hameaux,78114 Magny-les-Hameaux,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:00.668630+02:00,scraped from website with selenium,
0,TELEHOUSE_-_THM1,TELEHOUSE - THM1,,71 Avenue André Roussin,Marseille,13016 Marseille,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:01.463067+02:00,scraped from website with selenium,
0,TELFAX,TELFAX,,"2, rue Blaise Pascal",Saint-Beauzire,63360 Saint Beauzire,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:02.214083+02:00,scraped from website with selenium,
0,THÉSÉE_DATACENTER,THÉSÉE DATACENTER,,Rue du Clos Reine,Aubergenville,78410 Aubergenville,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:02.878258+02:00,scraped from website with selenium,
0,TITAN_DATACENTER_-_DC1,TITAN DATACENTER - DC1,,1210 Chem. de la Plaine,Mougins,06250 Mougins,Provence-Alpes-Côte d'Azur,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:03.282553+02:00,scraped from website with selenium,
0,TREEFAZ,TREEFAZ,,35 Rue des Jeuneurs,Paris,75002 Paris,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:03.632592+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_BORDEAUX_PERY_NETCENTER,ULTRAEDGE - BORDEAUX PERY NETCENTER,,Rue du Docteur Gabriel PERI (Technolac Net Center Bordeaux),Bordeaux,33300 Bordeaux,Nouvelle-Aquitaine,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:03.996739+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_COURBEVOIE_1_NETCENTER,ULTRAEDGE - COURBEVOIE 1 NETCENTER,,124 boulevard de Verdun,,92400 Courbevoie,Île-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:04.352067+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_LILLE_NETCENTER,ULTRAEDGE - LILLE NETCENTER,,Port de Lille   - 1ère Avenue - Bat B,Lille,59000 Lille,Hauts-de-France,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:04.703978+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_RENNES_NETCENTER,ULTRAEDGE - RENNES NETCENTER,,"7-9 ALLEE DE BRAY , lieu-dit LA BARAQUE",,35510 CESSON SEVIGNE,Bretagne,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:05.044925+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_STRASBOURG_NETCENTER,ULTRAEDGE - STRASBOURG NETCENTER,,1 rue du Havre,Strasbourg,67000 Strasbourg,Grand Est,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:05.387097+02:00,scraped from website with selenium,
0,ULTRAEDGE_-_VENISSIEUX_NETCENTER,ULTRAEDGE - VENISSIEUX NETCENTER,,6 RUE GEORGES MARRANE,,69200 VENISSIEUX,Auvergne-Rhône-Alpes,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:05.749014+02:00,scraped from website with selenium,
0,UNIMEDIA,UNIMEDIA,,14 Bd de Lavoisier,Angers,49000 Angers,Pays de la Loire,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:06.090603+02:00,scraped from website with selenium,
0,VANTAGE_DC_-_CAMPUS_ZRH1,VANTAGE DC - CAMPUS ZRH1,,Fabrikstrasse 12,Winterthour,8404 Winterthur,Zurich,Switzerland,CH,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:06.548701+02:00,scraped from website with selenium,
0,VIRTUA_NETWORKS,VIRTUA NETWORKS,,24 rue des Champoulains,,89000 Auxerre,Bourgogne-Franche-Comté,France,FR,,,,,,,carte.dcmag.fr,,2024-09-06T15:43:06.948682+02:00,scraped from website with selenium,
